chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
X	17455820	17455892	18	WBGene00003370	-	0.0	True	0.0	13.0
I	7585415	7585449	2	WBGene00004178	-	0.062	False	0.122292153589	2.0
I	4678963	4679024	6	WBGene00006791	+	0.0	True	0.0	5.0
I	4679113	4679170	3	WBGene00006791	+	0.744	False	0.870763744428	2.0
III	4697890	4697919	2	WBGene00011409	+	0.024	False	0.0598227848101	2.0
IV	14083286	14083313	2	WBGene00009924	+	0.177	False	0.270887953368	2.0
IV	13095388	13095430	4	WBGene00008035	+	0.0	True	0.0	4.0
I	1540882	1540913	4	WBGene00022360	+	0.0	True	0.0	4.0
IV	17090636	17090683	3	WBGene00013804	-	0.415	False	0.540598125689	2.0
IV	17090752	17090776	2	WBGene00013804	-	0.415	False	0.540598125689	2.0
V	12226829	12226862	2	WBGene00003515	-	0.139	False	0.224355874317	2.0
V	7729522	7729564	4	WBGene00022410	+	0.0	True	0.0	4.0
III	3868936	3868974	2	WBGene00004414	+	0.784	False	0.902486880466	2.0
III	3869251	3869332	4	WBGene00004414	+	0.079	False	0.147221608833	3.0
IV	12141205	12141247	5	WBGene00007090	-	0.0	True	0.0	5.0
I	9470504	9470536	2	WBGene00004808	+	0.227	False	0.330296182266	2.0
I	1766151	1766204	2	WBGene00022149	+	0.093	False	0.164490269461	2.0
I	10660169	10660231	6	WBGene00015237	-	0.0	True	0.0	6.0
I	10639126	10639151	2	WBGene00015235	-	0.14	False	0.225354223433	2.0
II	7003305	7003348	2	WBGene00022966	+	0.84	False	0.948814531549	2.0
III	13550855	13550897	10	WBGene00013578	-	0.0	True	0.0	10.0
IV	10735343	10735370	3	WBGene00000865	+	0.007	False	0.0213984476067	3.0
III	9570638	9570681	2	WBGene00000421	-	0.01	False	0.0289583333333	2.0
V	6707235	6707269	2	WBGene00020950	-	0.185	False	0.280767501606	2.0
III	2679433	2679475	2	WBGene00002915	+	0.135	False	0.219398211829	2.0
III	2681042	2681080	5	WBGene00002915	+	0.0	True	0.0	5.0
III	4097007	4097053	2	WBGene00007270	-	0.044	False	0.0937529305681	2.0
I	10442081	10442107	2	WBGene00013718	-	0.062	False	0.122292153589	2.0
II	9365723	9365754	6	WBGene00003196	+	0.0	True	0.0	6.0
II	9368695	9368734	2	WBGene00003196	+	0.776	False	0.897107632094	2.0
II	9368910	9368960	4	WBGene00003196	+	0.001	True	0.00375079365079	4.0
I	13658216	13658269	5	WBGene00012354	-	0.0	True	0.0	5.0
I	11649595	11649656	10	WBGene00014542	+	0.0	True	0.0	10.0
II	7200276	7200351	3	WBGene00045095	+	0.999	False	1.0	2.0
II	7200357	7200416	2	WBGene00045095	+	0.999	False	1.0	2.0
II	7171950	7171992	2	WBGene00045091	+	0.763	False	0.887287893701	2.0
III	5762095	5762131	3	WBGene00022899	-	0.504	False	0.638922746781	3.0
I	1700796	1700856	2	WBGene00006702	+	0.241	False	0.345769884639	2.0
IV	11021014	11021075	3	WBGene00044784	+	0.298	False	0.413490311216	2.0
III	9630339	9630361	2	WBGene00006704	-	0.998	False	1.0	2.0
III	9630372	9630410	10	WBGene00006704	-	0.0	True	0.0	10.0
IV	387620	387657	4	WBGene00044789	+	0.004	False	0.0130914127424	4.0
IV	387664	387690	3	WBGene00044789	+	0.096	False	0.168409799555	3.0
X	9952723	9952760	2	WBGene00007653	-	0.129	False	0.213016771488	2.0
II	2242597	2242641	2	WBGene00018782	+	0.148	False	0.235821982468	2.0
IV	6552673	6552707	3	WBGene00016610	-	0.005	False	0.0159017496635	3.0
I	4164978	4165013	2	WBGene00002138	+	0.024	False	0.0598227848101	2.0
I	3748553	3748576	2	WBGene00002135	-	0.092	False	0.163701807229	2.0
X	1079697	1079721	2	WBGene00003991	-	0.068	False	0.130850162866	2.0
IV	6974558	6974592	9	WBGene00003992	-	0.0	True	0.0	9.0
III	6590533	6590575	3	WBGene00198998	+	0.607	False	0.737071428571	3.0
MtDNA	12181	12208	2	WBGene00010967	+	0.529	False	0.662441441441	2.0
MtDNA	12940	12968	2	WBGene00010967	+	0.529	False	0.662441441441	2.0
III	6455528	6455569	4	WBGene00020821	+	0.002	True	0.00699112426036	4.0
III	6457165	6457206	4	WBGene00020821	+	0.002	True	0.00699112426036	4.0
III	6459440	6459472	2	WBGene00020821	+	0.69	False	0.817688064193	2.0
IV	8437692	8437722	2	WBGene00020824	+	0.123	False	0.204250878426	2.0
V	14231363	14231399	3	WBGene00014420	+	0.489	False	0.622579202586	3.0
IV	5159496	5159529	2	WBGene00016057	-	0.096	False	0.168409799555	2.0
V	4818869	4818900	2	WBGene00016509	-	0.153	False	0.241832107023	2.0
V	4819081	4819111	2	WBGene00016509	-	0.153	False	0.241832107023	2.0
I	4912020	4912047	2	WBGene00017675	-	0.834	False	0.944294202204	2.0
I	4912144	4912168	2	WBGene00017675	-	0.834	False	0.944294202204	2.0
I	4912265	4912333	3	WBGene00017675	-	0.834	False	0.944294202204	2.0
II	7816534	7816557	2	WBGene00000517	+	0.335	False	0.452087378641	2.0
II	7816580	7816616	2	WBGene00000517	+	0.335	False	0.452087378641	2.0
IV	6587915	6587957	2	WBGene00001029	+	0.179	False	0.272712443585	2.0
IV	11312513	11312545	2	WBGene00001020	-	0.786	False	0.902486880466	2.0
IV	11312650	11312690	2	WBGene00001020	-	0.786	False	0.902486880466	2.0
IV	11312691	11312718	2	WBGene00001020	-	0.786	False	0.902486880466	2.0
IV	11313429	11313459	2	WBGene00001020	-	0.786	False	0.902486880466	2.0
II	7350160	7350219	4	WBGene00002008	-	0.0	True	0.0	4.0
III	4349923	4349971	2	WBGene00002003	+	0.028	False	0.0671034482759	2.0
X	6089060	6089108	6	WBGene00002007	-	0.0	True	0.0	5.0
X	6089234	6089280	6	WBGene00002007	-	0.0	True	0.0	6.0
X	6089282	6089314	3	WBGene00002007	-	0.179	False	0.272712443585	3.0
X	6090529	6090572	2	WBGene00002007	-	0.965	False	1.0	2.0
V	14352456	14352498	4	WBGene00013025	+	0.085	False	0.154385088394	4.0
V	14354031	14354093	6	WBGene00013025	+	0.004	False	0.0130914127424	5.0
V	14354152	14354203	6	WBGene00013025	+	0.0	True	0.0	6.0
V	14354213	14354259	9	WBGene00013025	+	0.0	True	0.0	9.0
III	7859439	7859471	2	WBGene00044324	+	0.301	False	0.417163049853	2.0
IV	1710908	1710945	4	WBGene00019537	+	0.027	False	0.0655714285714	4.0
IV	1711000	1711030	3	WBGene00019537	+	0.332	False	0.449579369628	3.0
IV	1711066	1711090	3	WBGene00019537	+	0.332	False	0.449579369628	3.0
V	8133097	8133151	4	WBGene00017016	+	0.0	True	0.0	4.0
V	8958274	8958318	7	WBGene00020553	+	0.0	True	0.0	7.0
V	8960555	8960597	3	WBGene00020553	+	0.052	False	0.106202247191	3.0
V	8961121	8961146	2	WBGene00020553	+	0.786	False	0.902486880466	2.0
III	6124424	6124462	3	WBGene00021534	-	0.001	True	0.00375079365079	3.0
II	11651460	11651496	4	WBGene00013924	-	0.001	True	0.00375079365079	4.0
II	11651525	11651552	2	WBGene00013924	-	0.535	False	0.66924563261	2.0
III	4491281	4491310	3	WBGene00000465	+	0.098	False	0.170777286136	3.0
III	4491312	4491360	8	WBGene00000465	+	0.0	True	0.0	8.0
I	2689024	2689072	10	WBGene00044927	+	0.0	True	0.0	10.0
III	773850	773900	2	WBGene00000882	+	0.254	False	0.360049190162	2.0
II	6787747	6787802	2	WBGene00020481	+	0.62	False	0.74786115365	2.0
II	6787831	6787864	2	WBGene00020481	+	0.62	False	0.74786115365	2.0
II	6787931	6787957	2	WBGene00020481	+	0.62	False	0.74786115365	2.0
II	6788210	6788239	3	WBGene00020481	+	0.036	False	0.080404536862	3.0
IV	10987271	10987313	6	WBGene00000866	+	0.0	True	0.0	6.0
I	4115693	4115751	2	WBGene00000867	+	0.601	False	0.730912506433	2.0
I	4116227	4116269	4	WBGene00000867	+	0.0	True	0.0	4.0
I	7697390	7697442	9	WBGene00001595	+	0.001	True	0.00375079365079	9.0
I	7697499	7697590	21	WBGene00001595	+	0.0	True	0.0	15.0
I	7697614	7697641	3	WBGene00001595	+	1.0	False	1.0	3.0
I	7697823	7697860	5	WBGene00001595	+	0.329	False	0.44602811245	5.0
I	7697928	7697967	6	WBGene00001595	+	0.059	False	0.11725567704	6.0
I	7698004	7698072	16	WBGene00001595	+	0.001	True	0.00375079365079	9.0
I	8022731	8022769	3	WBGene00000869	-	0.041	False	0.0888834862385	3.0
I	8023064	8023101	2	WBGene00000869	-	0.633	False	0.760050304878	2.0
X	12938178	12938216	4	WBGene00010430	+	0.266	False	0.375034606205	4.0
II	4872152	4872194	5	WBGene00000649	-	0.0	True	0.0	5.0
I	14794079	14794114	6	WBGene00009553	+	0.0	True	0.0	6.0
I	14794161	14794201	5	WBGene00009553	+	0.0	True	0.0	5.0
I	14794221	14794247	2	WBGene00009553	+	0.875	False	0.97945286594	2.0
II	5867546	5867600	3	WBGene00018872	-	0.052	False	0.106202247191	2.0
II	5750228	5750267	2	WBGene00002054	+	0.039	False	0.0857274418605	2.0
III	6905048	6905108	5	WBGene00020314	+	0.001	True	0.00375079365079	5.0
V	15186632	15186661	2	WBGene00000883	-	0.135	False	0.219398211829	2.0
III	6970069	6970111	7	WBGene00001168	-	0.0	True	0.0	7.0
III	6970347	6970372	2	WBGene00001168	-	0.999	False	1.0	2.0
III	6971008	6971069	2	WBGene00001168	-	0.999	False	1.0	2.0
III	6971342	6971380	3	WBGene00001168	-	0.49	False	0.623180839612	3.0
I	4949237	4949307	9	WBGene00017885	+	0.0	True	0.0	9.0
III	7824437	7824468	2	WBGene00001209	-	0.224	False	0.327341991342	2.0
III	7824549	7824591	3	WBGene00001209	-	0.005	False	0.0159017496635	3.0
III	8136507	8136539	3	WBGene00015752	+	0.0	True	0.0	3.0
I	7857874	7857903	2	WBGene00011230	-	0.135	False	0.219398211829	2.0
II	217229	217271	2	WBGene00018586	-	0.25	False	0.355445246691	2.0
V	10578498	10578521	2	WBGene00011892	-	0.211	False	0.31142598376	2.0
IV	10366345	10366391	3	WBGene00011239	-	0.005	False	0.0159017496635	3.0
V	11645279	11645311	2	WBGene00000249	+	0.545	False	0.681033844527	2.0
V	11645312	11645341	4	WBGene00000249	+	0.001	True	0.00375079365079	4.0
II	4739720	4739762	3	WBGene00018271	+	0.005	False	0.0159017496635	3.0
I	9762447	9762476	2	WBGene00009158	-	0.033	False	0.0754878993224	2.0
IV	14764855	14764951	6	WBGene00014593	-	0.036	False	0.080404536862	5.0
V	4648060	4648099	5	WBGene00018297	-	0.001	True	0.00375079365079	5.0
V	8629317	8629348	2	WBGene00018294	-	0.998	False	1.0	2.0
V	8629360	8629389	3	WBGene00018294	-	0.402	False	0.528030016676	3.0
V	8629398	8629448	5	WBGene00018294	-	0.0	True	0.0	5.0
V	8629541	8629583	6	WBGene00018294	-	0.0	True	0.0	6.0
V	8605212	8605239	2	WBGene00018290	-	0.058	False	0.115852916314	2.0
II	9750280	9750316	2	WBGene00003785	+	0.289	False	0.402894985251	2.0
II	9750339	9750383	4	WBGene00003785	+	0.0	True	0.0	4.0
IV	2802370	2802408	4	WBGene00023179	+	0.304	False	0.419598130841	4.0
III	8172289	8172369	8	WBGene00004187	+	0.0	True	0.0	7.0
III	8172389	8172416	5	WBGene00004187	+	0.0	True	0.0	5.0
X	15101974	15102016	3	WBGene00008605	-	0.002	True	0.00699112426036	3.0
X	3940621	3940664	2	WBGene00004184	-	0.35	False	0.467788461538	2.0
III	5448242	5448292	6	WBGene00018613	-	0.0	True	0.0	6.0
III	5464263	5464313	2	WBGene00018610	+	0.037	False	0.0821719924812	2.0
V	15547874	15547922	4	WBGene00014353	-	0.269	False	0.378361309524	4.0
II	6986252	6986289	2	WBGene00015795	+	0.038	False	0.0839981290926	2.0
III	13087692	13087725	2	WBGene00004164	-	0.037	False	0.0821719924812	2.0
II	12209416	12209439	3	WBGene00004167	-	0.018	False	0.0473652561247	3.0
II	12209590	12209621	6	WBGene00004167	-	0.0	True	0.0	6.0
II	240950	240982	3	WBGene00004166	-	0.0	True	0.0	3.0
II	241012	241040	2	WBGene00004166	-	0.097	False	0.169534763314	2.0
IV	14954313	14954349	4	WBGene00012762	-	0.0	True	0.0	4.0
IV	15025302	15025336	5	WBGene00012765	+	0.0	True	0.0	5.0
IV	15025344	15025376	2	WBGene00012765	+	0.592	False	0.722197212184	2.0
IV	15039380	15039409	3	WBGene00012768	+	0.006	False	0.0187044854881	3.0
III	8973590	8973632	2	WBGene00011144	+	0.035	False	0.0787666666667	2.0
III	4699404	4699440	2	WBGene00011411	-	0.048	False	0.0995820895522	2.0
III	9462907	9462939	2	WBGene00004980	+	0.153	False	0.241832107023	2.0
V	6783387	6783429	8	WBGene00004984	-	0.0	True	0.0	8.0
IV	1410857	1410890	2	WBGene00022310	-	0.081	False	0.149767605634	2.0
II	8518269	8518311	5	WBGene00004383	+	0.0	True	0.0	5.0
IV	5850679	5850705	3	WBGene00015538	+	0.002	True	0.00699112426036	3.0
III	6727769	6727803	2	WBGene00022420	+	0.084	False	0.152921417565	2.0
X	7906618	7906660	2	WBGene00022956	+	0.766	False	0.888877390878	2.0
IV	3386800	3386838	3	WBGene00015248	+	0.006	False	0.0187044854881	3.0
IV	2655074	2655106	4	WBGene00194996	-	0.03	False	0.0702576808722	4.0
IV	7316776	7316842	4	WBGene00194997	+	0.517	False	0.652253603844	3.0
I	9796222	9796253	7	WBGene00009164	+	0.0	True	0.0	7.0
I	9796298	9796321	2	WBGene00009164	+	0.886	False	0.989890307329	2.0
I	9796569	9796598	2	WBGene00009164	+	0.886	False	0.989890307329	2.0
I	15001532	15001572	2	WBGene00013969	+	0.087	False	0.157172018349	2.0
V	11769222	11769255	2	WBGene00004768	+	0.145	False	0.231980365606	2.0
III	4577581	4577612	2	WBGene00004762	-	0.022	False	0.0558388829216	2.0
III	4596367	4596395	2	WBGene00004760	-	0.089	False	0.159565250379	2.0
III	4596397	4596425	3	WBGene00004760	-	0.001	True	0.00375079365079	3.0
IV	121805	121838	3	WBGene00017929	-	0.522	False	0.656808306709	3.0
IV	121857	121907	18	WBGene00017929	-	0.0	True	0.0	18.0
II	9525975	9526003	4	WBGene00003231	+	0.0	True	0.0	4.0
IV	448270	448302	2	WBGene00022044	+	0.069	False	0.132343344156	2.0
IV	10414592	10414624	2	WBGene00008733	-	0.808	False	0.923261121857	2.0
IV	10414630	10414678	6	WBGene00008733	-	0.0	True	0.0	6.0
III	11849357	11849388	2	WBGene00003234	+	0.028	False	0.0671034482759	2.0
IV	11063535	11063565	5	WBGene00012382	-	0.0	True	0.0	5.0
I	10227757	10227791	2	WBGene00013709	-	0.853	False	0.961201239866	2.0
I	10227818	10227854	3	WBGene00013709	-	0.118	False	0.197195190948	3.0
I	10228014	10228046	3	WBGene00013709	-	0.118	False	0.197195190948	3.0
I	10228157	10228197	2	WBGene00013709	-	0.853	False	0.961201239866	2.0
II	11698350	11698398	7	WBGene00012148	-	0.0	True	0.0	7.0
I	9440914	9440946	3	WBGene00007647	+	0.006	False	0.0187044854881	3.0
I	9432789	9432819	2	WBGene00007646	+	0.923	False	1.0	2.0
I	9433502	9433546	3	WBGene00007646	+	0.138	False	0.223046511628	3.0
I	9433647	9433671	3	WBGene00007646	+	0.138	False	0.223046511628	3.0
V	9746211	9746271	3	WBGene00077697	+	0.102	False	0.176188596491	2.0
II	9886554	9886620	9	WBGene00007463	-	0.0	True	0.0	7.0
II	9886668	9886704	8	WBGene00007463	-	0.0	True	0.0	8.0
II	9886736	9886773	5	WBGene00007463	-	0.0	True	0.0	5.0
II	9888399	9888427	2	WBGene00007463	-	1.0	False	1.0	2.0
II	9890436	9890472	2	WBGene00007463	-	1.0	False	1.0	2.0
V	6599003	6599038	2	WBGene00001829	+	0.008	False	0.0239291139241	2.0
II	4741221	4741247	2	WBGene00018270	+	0.628	False	0.755582484725	2.0
II	4741400	4741427	3	WBGene00018270	+	0.049	False	0.101035776614	3.0
III	13723910	13723933	2	WBGene00003048	+	0.192	False	0.287878172589	2.0
III	13724038	13724073	2	WBGene00003048	+	0.192	False	0.287878172589	2.0
I	13297091	13297154	3	WBGene00006595	+	0.006	False	0.0187044854881	3.0
V	1495674	1495718	2	WBGene00016512	+	0.077	False	0.144635135135	2.0
I	3001381	3001412	2	WBGene00021839	-	0.589	False	0.72050129199	2.0
I	6558289	6558331	2	WBGene00006607	+	0.407	False	0.532820498615	2.0
I	6558454	6558477	2	WBGene00006607	+	0.407	False	0.532820498615	2.0
I	6558544	6558572	2	WBGene00006607	+	0.407	False	0.532820498615	2.0
III	11172618	11172649	3	WBGene00006604	-	0.0	True	0.0	3.0
II	6955466	6955522	8	WBGene00006605	-	0.0	True	0.0	8.0
II	6955562	6955591	3	WBGene00006605	-	0.039	False	0.0857274418605	3.0
IV	7961907	7961940	4	WBGene00017641	+	0.0	True	0.0	4.0
III	8763617	8763643	2	WBGene00003253	-	0.438	False	0.565570491803	2.0
III	8763814	8763845	7	WBGene00003253	-	0.0	True	0.0	7.0
I	6843137	6843171	3	WBGene00001056	+	0.001	True	0.00375079365079	3.0
V	1875603	1875635	2	WBGene00021305	-	0.031	False	0.0720285152409	2.0
II	1233538	1233596	6	WBGene00018572	-	0.0	True	0.0	6.0
II	1233836	1233862	2	WBGene00018572	-	0.945	False	1.0	2.0
II	1233891	1233933	2	WBGene00018572	-	0.945	False	1.0	2.0
II	1234197	1234226	2	WBGene00018572	-	0.945	False	1.0	2.0
V	4824467	4824498	2	WBGene00002010	-	0.493	False	0.625985491671	2.0
V	4824528	4824569	4	WBGene00002010	-	0.0	True	0.0	4.0
III	12399281	12399317	3	WBGene00013034	-	0.007	False	0.0213984476067	3.0
II	11100018	11100046	2	WBGene00003831	+	0.083	False	0.151568006182	2.0
I	4251772	4251827	2	WBGene00016608	+	0.021	False	0.0538794788274	2.0
IV	9339572	9339616	2	WBGene00006931	-	0.134	False	0.218373793103	2.0
II	5910141	5910179	2	WBGene00006933	+	0.153	False	0.241832107023	2.0
II	5910970	5910996	2	WBGene00006933	+	0.153	False	0.241832107023	2.0
III	6114596	6114639	2	WBGene00020549	-	0.12	False	0.199971791255	2.0
III	7495367	7495429	4	WBGene00000479	-	0.955	False	1.0	3.0
III	7495652	7495691	4	WBGene00000479	-	0.327	False	0.44433640023	4.0
III	7495706	7495752	16	WBGene00000479	-	0.0	True	0.0	15.0
III	7495991	7496017	2	WBGene00000479	-	1.0	False	1.0	2.0
III	7496212	7496254	8	WBGene00000479	-	0.0	True	0.0	8.0
III	10867046	10867072	2	WBGene00000475	-	0.114	False	0.191867521368	2.0
II	11039746	11039779	4	WBGene00000472	-	0.027	False	0.0655714285714	4.0
II	11039871	11039901	2	WBGene00000472	-	0.986	False	1.0	2.0
II	11039936	11039966	4	WBGene00000472	-	0.027	False	0.0655714285714	4.0
IV	8011207	8011247	9	WBGene00021541	-	0.0	True	0.0	9.0
II	233213	233271	5	WBGene00021546	-	0.0	True	0.0	4.0
I	3323729	3323755	2	WBGene00021549	-	0.071	False	0.135738673139	2.0
III	4276474	4276516	5	WBGene00006331	-	0.0	True	0.0	5.0
III	4278861	4278888	2	WBGene00006331	-	0.605	False	0.735020565553	2.0
I	9582810	9582842	3	WBGene00010608	-	0.011	False	0.0313168674699	3.0
I	6783966	6784001	2	WBGene00000871	+	0.919	False	1.0	2.0
I	6784187	6784221	9	WBGene00000871	+	0.0	True	0.0	9.0
III	13768556	13768598	3	WBGene00000875	-	0.019	False	0.049555187638	3.0
III	13768708	13768742	2	WBGene00000875	-	0.524	False	0.658273258905	2.0
III	13768753	13768779	2	WBGene00000875	-	0.524	False	0.658273258905	2.0
V	15190851	15190924	10	WBGene00000879	+	0.0	True	0.0	9.0
V	13650314	13650358	3	WBGene00010425	-	0.112	False	0.189175125089	3.0
V	13650567	13650602	8	WBGene00010425	-	0.0	True	0.0	8.0
V	13653942	13653970	2	WBGene00010425	-	0.911	False	1.0	2.0
X	12653082	12653116	2	WBGene00010424	-	0.113	False	0.1905917202	2.0
III	4317473	4317508	2	WBGene00010428	+	0.12	False	0.199971791255	2.0
I	2418504	2418536	2	WBGene00017734	-	0.175	False	0.268348475016	2.0
V	17088787	17088831	2	WBGene00011487	-	0.1	False	0.17375	2.0
I	5874556	5874586	2	WBGene00016422	-	0.945	False	1.0	2.0
I	5874728	5874757	5	WBGene00016422	-	0.0	True	0.0	5.0
I	5874859	5874893	5	WBGene00016422	-	0.0	True	0.0	5.0
II	8228793	8228823	2	WBGene00000894	+	0.343	False	0.461040386803	2.0
II	8229047	8229089	4	WBGene00000894	+	0.0	True	0.0	4.0
I	5372544	5372570	2	WBGene00018862	+	0.011	False	0.0313168674699	2.0
I	9952865	9952922	12	WBGene00005023	+	0.0	True	0.0	12.0
I	9952932	9952995	6	WBGene00005023	+	0.318	False	0.43385334873	3.0
I	9953273	9953315	4	WBGene00005023	+	0.023	False	0.0579413646055	4.0
V	10659675	10659720	3	WBGene00005022	-	0.0	True	0.0	3.0
I	9863007	9863047	2	WBGene00010731	+	0.534	False	0.668348516949	2.0
I	9863127	9863156	4	WBGene00010731	+	0.002	True	0.00699112426036	4.0
I	9850301	9850343	11	WBGene00010730	-	0.0	True	0.0	11.0
I	9850433	9850478	6	WBGene00010730	-	0.003	False	0.0101853448276	6.0
I	9850487	9850512	2	WBGene00010730	-	1.0	False	1.0	2.0
V	15479984	15480026	3	WBGene00010733	-	0.481	False	0.614660550459	3.0
I	5317593	5317635	2	WBGene00018598	-	0.129	False	0.213016771488	2.0
IV	10176917	10176993	4	WBGene00010556	+	0.11	False	0.186463414634	3.0
IV	10177841	10177864	2	WBGene00010556	+	0.85	False	0.958735083532	2.0
I	3217043	3217087	4	WBGene00001481	+	0.0	True	0.0	4.0
V	8223253	8223303	3	WBGene00000098	+	0.24	False	0.34496350365	2.0
V	14453334	14453378	3	WBGene00000257	-	0.001	True	0.00375079365079	3.0
I	6342682	6342719	3	WBGene00000254	+	0.012	False	0.0337170035672	3.0
II	10712089	10712114	2	WBGene00000251	+	0.191	False	0.287107506361	2.0
I	10569967	10570000	4	WBGene00009122	+	0.0	True	0.0	4.0
I	9177130	9177186	3	WBGene00009126	+	0.004	False	0.0130914127424	3.0
I	9177392	9177437	2	WBGene00009126	+	0.251	False	0.356224024024	2.0
V	10896745	10896791	2	WBGene00001303	-	0.795	False	0.909726392252	2.0
V	10896892	10896926	3	WBGene00001303	-	0.115	False	0.193275248933	3.0
III	13262586	13262615	3	WBGene00010139	+	0.001	True	0.00375079365079	3.0
I	6468697	6468728	2	WBGene00019430	+	0.049	False	0.101035776614	2.0
III	9513533	9513575	8	WBGene00010132	-	0.0	True	0.0	8.0
III	9509520	9509562	3	WBGene00010130	+	0.083	False	0.151568006182	3.0
III	9509660	9509702	3	WBGene00010130	+	0.083	False	0.151568006182	3.0
III	11061893	11061935	6	WBGene00012973	+	0.0	True	0.0	6.0
III	11062600	11062648	4	WBGene00012973	+	0.009	False	0.0264514925373	4.0
V	8615227	8615269	3	WBGene00018285	+	0.157	False	0.246669547872	3.0
V	8615425	8615461	11	WBGene00018285	+	0.0	True	0.0	11.0
V	8615542	8615613	5	WBGene00018285	+	0.009	False	0.0264514925373	4.0
V	8615766	8615795	2	WBGene00018285	+	0.964	False	1.0	2.0
V	16341811	16341857	5	WBGene00014408	+	0.263	False	0.371469814704	5.0
X	9025662	9025700	2	WBGene00023148	-	0.653	False	0.780890182186	2.0
V	6217372	6217439	9	WBGene00004373	+	0.0	True	0.0	8.0
IV	5469981	5470040	14	WBGene00004374	+	0.0	True	0.0	14.0
IV	5470042	5470088	7	WBGene00004374	+	0.0	True	0.0	7.0
I	8095128	8095168	2	WBGene00004378	+	0.021	False	0.0538794788274	2.0
IV	11601543	11601580	4	WBGene00009587	+	0.0	True	0.0	4.0
I	10568433	10568475	2	WBGene00004408	+	0.995	False	1.0	2.0
I	10568545	10568606	3	WBGene00004408	+	0.995	False	1.0	2.0
I	10568697	10568784	5	WBGene00004408	+	0.41	False	0.535857300885	3.0
I	10568942	10568970	2	WBGene00004408	+	0.995	False	1.0	2.0
I	2878034	2878085	4	WBGene00022114	+	0.047	False	0.0981104240283	4.0
I	2878216	2878263	5	WBGene00022114	+	0.004	False	0.0130914127424	5.0
I	2878294	2878325	2	WBGene00022114	+	0.998	False	1.0	2.0
I	2878334	2878377	4	WBGene00022114	+	0.047	False	0.0981104240283	4.0
V	6787612	6787670	16	WBGene00004975	+	0.0	True	0.0	16.0
V	6787706	6787753	5	WBGene00004975	+	0.003	False	0.0101853448276	5.0
MtDNA	189	218	3	WBGene00010957	+	0.113	False	0.1905917202	3.0
MtDNA	318	352	2	WBGene00010957	+	0.774	False	0.895671890304	2.0
MtDNA	2275	2307	3	WBGene00010959	+	0.156	False	0.245588274484	3.0
MtDNA	2462	2498	3	WBGene00010959	+	0.156	False	0.245588274484	3.0
MtDNA	2574	2606	3	WBGene00010959	+	0.156	False	0.245588274484	3.0
II	8140598	8140627	2	WBGene00008053	+	0.013	False	0.0362252358491	2.0
III	12374269	12374325	7	WBGene00004086	-	0.0	True	0.0	7.0
III	12374332	12374376	6	WBGene00004086	-	0.005	False	0.0159017496635	6.0
III	12374379	12374439	5	WBGene00004086	-	0.344	False	0.461859090909	4.0
III	12374441	12374473	5	WBGene00004086	-	0.04	False	0.0872760849492	5.0
I	5365072	5365117	2	WBGene00004087	+	0.079	False	0.147221608833	2.0
IV	11147528	11147563	9	WBGene00008505	-	0.0	True	0.0	9.0
I	7079920	7079945	2	WBGene00009050	-	0.873	False	0.978140825036	2.0
I	7080049	7080096	4	WBGene00009050	-	0.01	False	0.0289583333333	4.0
I	4789550	4789578	2	WBGene00023067	+	0.163	False	0.254236963696	2.0
III	12941007	12941061	2	WBGene00012559	+	0.034	False	0.0770297219559	2.0
I	2929126	2929150	2	WBGene00022122	+	1.0	False	1.0	2.0
I	2929430	2929456	3	WBGene00022122	+	0.619	False	0.74786115365	3.0
I	2929471	2929494	2	WBGene00022122	+	1.0	False	1.0	2.0
I	2929496	2929548	11	WBGene00022122	+	0.0	True	0.0	11.0
IV	16613373	16613416	2	WBGene00046698	-	1.0	False	1.0	2.0
I	2731264	2731300	2	WBGene00022127	+	0.071	False	0.135738673139	2.0
III	12905765	12905791	2	WBGene00012553	+	0.197	False	0.293697791798	2.0
III	12875218	12875261	2	WBGene00012550	+	0.094	False	0.166010463378	2.0
II	14251098	14251145	5	WBGene00001971	+	0.066	False	0.12772972973	5.0
II	14251232	14251319	5	WBGene00001971	+	0.941	False	1.0	3.0
II	14251399	14251438	5	WBGene00001971	+	0.066	False	0.12772972973	5.0
III	3999504	3999537	6	WBGene00007980	-	0.0	True	0.0	6.0
V	9776006	9776057	3	WBGene00004882	-	0.129	False	0.213016771488	2.0
IV	10158721	10158765	2	WBGene00011773	+	0.419	False	0.544607810781	2.0
IV	10158870	10158900	2	WBGene00011773	+	0.419	False	0.544607810781	2.0
I	1341161	1341186	2	WBGene00004888	+	0.937	False	1.0	2.0
I	1341209	1341252	4	WBGene00004888	+	0.018	False	0.0473652561247	4.0
I	14815411	14815445	2	WBGene00004889	+	0.017	False	0.0452376126126	2.0
IV	6325497	6325533	6	WBGene00022235	+	0.0	True	0.0	6.0
IV	6325610	6325648	4	WBGene00022235	+	0.015	False	0.0407882623705	4.0
IV	6339900	6339925	2	WBGene00022233	+	0.095	False	0.167151898734	2.0
III	10506706	10506739	3	WBGene00004798	-	0.006	False	0.0187044854881	3.0
I	5002929	5002970	5	WBGene00003221	+	0.0	True	0.0	5.0
III	12652498	12652542	2	WBGene00013737	-	0.027	False	0.0655714285714	2.0
I	9394122	9394161	2	WBGene00008876	-	0.188	False	0.283499680919	2.0
